Fecha,EVENTO,A/C,ENCABEZADO EVENTO,Minutos
2023-11-22 00:00:00,56487.0,Avión 18,MASCARILLA BOLSA ROTA,0
2023-07-24 00:00:00,50090.0,Avión 18,MASCARILLA BOTELLA OXIGENO FUERA DE FECHA,0
2023-10-19 00:00:00,54830.0,Avión 16,MASCARILLA CADUCADA,0
2024-04-30 00:00:00,64240.0,Avión 35,MASCARILLA CADUCADA,0
2024-06-25 00:00:00,67553.0,Avión 19,MASCARILLA CADUCADA,0
2024-01-16 00:00:00,59184.0,Avión 10,MASCARILLA CADUCADA  DIFERIDO CADUCADO EN HIL,0
2023-10-01 00:00:00,53849.0,Avión 19,MASCARILLA CADUCADA TCP 1,0
2022-01-02 00:00:00,23862.0,Avión 18,MASCARILLA CADUCADA Y DIFERIDO GALLEY,0
2024-01-26 00:00:00,59693.0,Avión 37,MASCARILLA CON CUMPLIMIENTO DE HOY,0
2024-06-16 00:00:00,67001.0,Avión 35,MASCARILLA DE O2 CADUCADA,0
2023-05-23 00:00:00,46850.0,Avión 19,MASCARILLA DE OXIGENO,0
2023-09-17 00:00:00,53119.0,Avión 28,MASCARILLA DE OXIGENO  ATL,0
2024-04-25 00:00:00,64019.0,Avión 41,MASCARILLA DE OXIGENO DE TCP,0
2021-06-10 00:00:00,15108.0,Avión 7,MASCARILLA DE OXIGENO DEFECTUOSA,0
2024-06-29 00:00:00,67819.0,Avión 15,MASCARILLA DE OXÍGENO ROTA Y MESITA 28A SE CAE,0
2024-06-28 00:00:00,67755.0,Avión 36,MASCARILLA DE OXIGENO TCP,0
2024-03-21 00:00:00,62352.0,Avión 3,MASCARILLA DE OXIGENO TCP 2,0
2024-01-23 00:00:00,59545.0,Avión 28,MASCARILLA DE RESPUESTO,0
2024-04-23 00:00:00,63948.0,Avión 21,MASCARILLA DE SOBRECARGO TIENE PRECINTO ROTO,0
2024-07-14 00:00:00,68636.0,Avión 34,MASCARILLA DE TRANSPORTIN ROTA,0
2024-05-06 00:00:00,64638.0,Avión 2,MASCARILLA DEL TRANSPORTÍN NO PASA BIEN LOS TEST,0
2023-11-21 00:00:00,56443.0,Avión 12,MASCARILLA DEMO,0
2024-04-06 00:00:00,63099.0,Avión 46,MASCARILLA DEMO,0
2024-04-25 00:00:00,64028.0,Avión 12,MASCARILLA DEMO,0
2023-09-19 00:00:00,53233.0,Avión 15,MASCARILLA DEMO TCP,0
2021-09-30 00:00:00,19337.0,Avión 28,MASCARILLA DESPRECINTADA,0
2023-06-24 00:00:00,48485.0,Avión 11,MASCARILLA DESPRECINTADA,0
2023-11-07 00:00:00,55753.0,Avión 7,MASCARILLA DESPRECINTADA,0
2023-11-21 00:00:00,56452.0,Avión 7,MASCARILLA DESPRECINTADA,0
2024-04-23 00:00:00,63956.0,Avión 40,MASCARILLA DETERIORADA,0
2023-06-09 00:00:00,47683.0,Avión 31,MASCARILLA DOG HOUSE CADUCADA,0
2023-12-15 00:00:00,57624.0,Avión 7,MASCARILLA DOG HOUSE CADUCADAS,0
2024-02-01 00:00:00,59983.0,Avión 7,MASCARILLA EN MALAS CONDICIONES,0
2024-01-14 00:00:00,59068.0,Avión 25,MASCARILLA O2,0
2024-06-13 00:00:00,66794.0,Avión 17,MASCARILLA O2,0
2023-11-19 00:00:00,56365.0,Avión 17,MASCARILLA O2 CADUCADA,0
2023-10-26 00:00:00,55187.0,Avión 35,MASCARILLA O2 TCP,0
2024-05-31 00:00:00,65972.0,Avión 11,MASCARILLA O2 TCP,0
2024-01-30 00:00:00,59863.0,Avión 21,MASCARILLA O2 TCP BOLSA ROTA,0
2023-09-15 00:00:00,53023.0,Avión 1,MASCARILLA OXIGENO DE REPUESTO FALLA,0
2024-01-27 00:00:00,59765.0,Avión 22,MASCARILLA OXIGENO TCP2,0
2024-01-28 00:00:00,59784.0,Avión 28,MASCARILLA OXY TCP2 ENVOLTORIO EN MAL ESTADO,0
2024-01-02 00:00:00,58496.0,Avión 34,MASCARILLA PARA TCP,0
2024-01-14 00:00:00,59083.0,Avión 11,MASCARILLA REPUESTO,0
2024-01-24 00:00:00,59591.0,Avión 22,MASCARILLA REPUESTO,0
2023-07-20 00:00:00,49884.0,Avión 34,MASCARILLA REPUESTO PASAJE,0
2024-02-27 00:00:00,61183.0,Avión 34,MASCARILLA REPUESTO TCP 2,0
2023-10-08 00:00:00,54244.0,Avión 1,MASCARILLA SIN FECHA DE CADUCIDAD,0
2023-11-25 00:00:00,56662.0,Avión 19,MASCARILLA SOBRECARGO,0
2023-10-14 00:00:00,54595.0,Avión 25,MASCARILLA SOBRECARGO DESPRECINTADA,0
2023-12-07 00:00:00,57244.0,Avión 31,MASCARILLA SOBRECARGO ROTA,0
2019-05-08 00:00:00,1925.0,Avión 18,MASCARILLA SOBRECARGO SIN FECHA DE CADUCIDAD,0
2023-09-23 00:00:00,53474.0,Avión 13,MASCARILLA SOBRECARGO US,0
2023-10-10 00:00:00,54354.0,Avión 1,MASCARILLA TCP,0
2024-01-01 00:00:00,58458.0,Avión 37,MASCARILLA TCP,0
2024-06-26 00:00:00,67594.0,Avión 28,MASCARILLA TCP,0
2024-06-23 00:00:00,67400.0,Avión 18,MASCARILLA TCP CADUCADA,0
2023-11-07 00:00:00,55774.0,Avión 35,MASCARILLA TCP DE REPUESTO,0
2024-07-05 00:00:00,68132.0,Avión 11,MASCARILLA TCP FUERA DE FECHA,0
2023-12-07 00:00:00,57266.0,Avión 34,MASCARILLA TCP INOP  DIFERENCIA DE TORQUE,0
2024-04-20 00:00:00,63800.0,Avión 34,MASCARILLA TCP ROTA,0
2023-09-07 00:00:00,52576.0,Avión 16,MASCARILLA TCP2,0
2023-07-11 00:00:00,49364.0,Avión 21,MASCARILLA TRANSPORTIN SOBRECARGO,0
2024-06-14 00:00:00,66869.0,Avión 47,MASCARILLA TRANSPORTIN TCP US,0
2023-08-16 00:00:00,51401.0,Avión 14,MASCARILLA Y UNA CONSULTA,0
2023-06-09 00:00:00,47658.0,Avión 21,MASCARILLAS,0
2024-05-04 00:00:00,64503.0,Avión 22,MASCARILLAS,0
2024-06-30 00:00:00,67857.0,Avión 17,MASK 02 CM1 NO HACE CORRECTAMENTE EL TEST,0
2022-03-12 00:00:00,26484.0,Avión 7,MASK 02 CM2 US,0
2024-04-11 00:00:00,63371.0,Avión 11,MASK 02 TCP CADUCADA,0
2024-04-18 00:00:00,63707.0,Avión 37,MASK O2 EN MAL ESTADO Y TELEFONILLO DELANTERO NO FUNCIONA,0
2024-04-21 00:00:00,63838.0,Avión 37,MASK O2 PICADA,0
2024-04-12 00:00:00,63434.0,Avión 41,MASK ROTA DETRAS DE LA CABINA,0
2023-05-31 00:00:00,47237.0,Avión 11,MASK UNSEALED,0
2023-06-25 00:00:00,48537.0,Avión 20,MASTER CAUTION,0
2022-06-24 00:00:00,30833.0,Avión 22,MASTER CAUTION CANCEL FUNCTION CM2 SIDE US,0
2024-03-24 00:00:00,62470.0,Avión 14,MASTIL BODEGA TRASERA ROTO,0
2023-06-20 00:00:00,48251.0,Avión 22,MATERIAL DE LOS COMPAÑEROS EN EL AVION,0
2023-12-29 00:00:00,58341.0,Avión 43,MCDU,0
2024-05-15 00:00:00,65127.0,Avión 20,MCDU CM1 SE CONGELA LA IMAGEN,0
2024-03-14 00:00:00,62028.0,Avión 19,MCDU DEL CM1 INOP,0
2024-04-30 00:00:00,64265.0,Avión 39,MCDU LADO CM1 US,0
2024-03-31 00:00:00,62807.0,Avión 2,MCDU RPL,0
2023-06-16 00:00:00,48069.0,Avión 2,MECH CALL LIGHT US,0
2021-06-10 00:00:00,15117.0,Avión 20,MEDIA LUZ,0
2024-02-22 00:00:00,60962.0,Avión 34,MEDIA LUZ  TELEFONILLO,0
2019-12-11 00:00:00,6095.0,Avión 13,MEDIA LUZ EN EL CAP US,0
2024-02-17 00:00:00,60744.0,Avión 41,MEDIA LUZ FUNDIDA - FIN LINEA,0
2024-04-11 00:00:00,63409.0,Avión 36,MEDIA LUZ FUNDIDA Y SWITCH DE LA LUZ,0
2023-10-01 00:00:00,53871.0,Avión 13,MEDIA LUZPARASOL 8F,0
2021-11-19 00:00:00,21917.0,Avión 20,MEDIAS LUCES,0
2024-04-06 00:00:00,63109.0,Avión 38,MEDIAS LUCES,0
2023-09-06 00:00:00,52531.0,Avión 14,MEDIAS LUCES,0
2023-09-30 00:00:00,53801.0,Avión 23,MEDIAS LUCES,0
2024-05-16 00:00:00,65185.0,Avión 34,MEDIAS LUCES Y DIFERENCIA DE TORQUE ENTRE LOS MOTORES 10,0
2024-06-06 00:00:00,66368.0,Avión 43,MEDICAL KIT ABIERTO,0
2023-05-20 00:00:00,46696.0,Avión 17,MEDICAL STRATCHER REMOVAL,0
2024-02-01 00:00:00,59994.0,Avión 38,MEDICION CARGA POR VARILLA,0
2023-11-30 00:00:00,56897.0,Avión 21,MEDICION CARGA POR VARILLA,0
2023-12-15 00:00:00,57640.0,Avión 38,MEDICION CARGA POR VARILLA,0
2023-12-16 00:00:00,57675.0,Avión 38,MEDICION CARGA POR VARILLA,0
2024-01-28 00:00:00,59794.0,Avión 38,MEDICION CARGA POR VARILLA,0
2024-02-17 00:00:00,60734.0,Avión 38,MEDICION CARGA POR VARILLA,0
2024-04-03 00:00:00,62969.0,Avión 10,MEDICION CARGA POR VARILLA,0
2024-04-08 00:00:00,63199.0,Avión 10,MEDICION CARGA POR VARILLA,0
2024-04-09 00:00:00,63271.0,Avión 10,MEDICION CARGA POR VARILLA,0
2024-04-11 00:00:00,63374.0,Avión 10,MEDICION CARGA POR VARILLA,0
2024-04-13 00:00:00,63501.0,Avión 10,MEDICION CARGA POR VARILLA,0
2024-06-19 00:00:00,67176.0,Avión 10,MEDICION CARGA POR VARILLA,0
2024-06-19 00:00:00,67178.0,Avión 10,MEDICION CARGA POR VARILLA,0
2024-06-22 00:00:00,67374.0,Avión 1,MEDICION CARGA POR VARILLA,0
2023-12-16 00:00:00,57688.0,Avión 38,MEDICION CARGA POR VARILLA  APUNTE SOBRE FUEL UNBALANCE,0
2024-06-23 00:00:00,67426.0,Avión 10,MEDICION CARGA POR VARILLA 2.0,0
2024-06-19 00:00:00,67171.0,Avión 10,MEDICION CARGA POR VARILLA 2.3,0
2024-06-22 00:00:00,67371.0,Avión 10,MEDICION CARGA POR VARILLA 2.4,0
2024-06-15 00:00:00,66949.0,Avión 10,MEDICION CARGA POR VARILLA 2.6,0
2023-12-18 00:00:00,57772.0,Avión 38,MEDICION CARGA POR VARILLA DEBIDO A LIMITACION,0
2024-01-23 00:00:00,59556.0,Avión 38,MEDICION CARGA POR VARILLA DEBIDO A LIMITACIÓN,0
2023-12-05 00:00:00,57136.0,Avión 38,MEDICION CARGA POR VARILLA POR LIMITACION,0
2023-12-14 00:00:00,57577.0,Avión 38,MEDICION CARGA POR VARILLA POR LIMITACION  BOTELLA O2,0
2023-12-05 00:00:00,57127.0,Avión 38,MEDICION CARGA POR VARILLA POR LIMITACIÓN DE AC,0
2022-02-23 00:00:00,25755.0,Avión 21,MEDICION COMBUSTIBLE,0
2023-06-17 00:00:00,48121.0,Avión 21,MEDICION CON VARILLA,0
2023-06-17 00:00:00,48134.0,Avión 21,MEDICION CON VARILLA,0
2023-11-15 00:00:00,56161.0,Avión 38,MEDICION CON VARILLA,0
2024-03-30 00:00:00,62773.0,Avión 10,MEDICION CON VARILLA,0
2024-04-14 00:00:00,63542.0,Avión 10,MEDICION CON VARILLA,0
2024-06-08 00:00:00,66463.0,Avión 1,MEDICION CON VARILLA,0
2024-06-09 00:00:00,66519.0,Avión 1,MEDICION CON VARILLA,0
2024-06-09 00:00:00,66525.0,Avión 1,MEDICION CON VARILLA,0
2024-06-09 00:00:00,66529.0,Avión 1,MEDICION CON VARILLA,0
2024-06-12 00:00:00,66744.0,Avión 1,MEDICION CON VARILLA,0
2024-05-27 00:00:00,65761.0,Avión 1,MEDICIÓN CON VARILLA,0
2024-04-01 00:00:00,62865.0,Avión 10,MEDICION CON VARILLA - 2.300KG,0
2024-04-08 00:00:00,63233.0,Avión 10,MEDICION CON VARILLA - 2.900KG,0
2024-04-14 00:00:00,63533.0,Avión 10,MEDICION CON VARILLA 3.200KG,0
2024-03-31 00:00:00,62810.0,Avión 10,MEDICION CON VARILLA- 2.400KG,0
2024-04-08 00:00:00,63223.0,Avión 10,MEDICION CON VARILLA-2.500KG,0
2024-02-16 00:00:00,60674.0,Avión 38,MEDICION DE CARGA CON VARILLA,0
2023-12-14 00:00:00,57598.0,Avión 38,MEDICION DE CARGA DE COMBUSTIBLE CON VARILLA,0
2023-12-18 00:00:00,57779.0,Avión 38,MEDICION DE CARGA POR VARILLA,0
2023-12-24 00:00:00,58120.0,Avión 38,MEDICION DE CARGA POR VARILLA,0
2024-01-14 00:00:00,59065.0,Avión 38,MEDICION DE CARGA POR VARILLA,0
2024-01-14 00:00:00,59071.0,Avión 38,MEDICION DE CARGA POR VARILLA,0
2024-01-14 00:00:00,59081.0,Avión 38,MEDICION DE CARGA POR VARILLA,0
2024-02-15 00:00:00,60625.0,Avión 38,MEDICION DE CARGA POR VARILLA,0
2024-02-16 00:00:00,60654.0,Avión 38,MEDICION DE CARGA POR VARILLA,0
2024-03-30 00:00:00,62762.0,Avión 10,MEDICION DE CARGA POR VARILLA,0
2024-03-31 00:00:00,62796.0,Avión 10,MEDICION DE CARGA POR VARILLA,0
2024-03-31 00:00:00,62802.0,Avión 10,MEDICION DE CARGA POR VARILLA,0
2024-04-01 00:00:00,62840.0,Avión 10,MEDICION DE CARGA POR VARILLA,0
2024-06-01 00:00:00,66017.0,Avión 39,MEDICION DE CARGA POR VARILLA,0
2024-06-01 00:00:00,66036.0,Avión 39,MEDICION DE CARGA POR VARILLA,0
2024-06-01 00:00:00,66040.0,Avión 39,MEDICION DE CARGA POR VARILLA,0
2024-06-03 00:00:00,66151.0,Avión 1,MEDICION DE CARGA POR VARILLA,0
2024-06-05 00:00:00,66297.0,Avión 1,MEDICION DE CARGA POR VARILLA,0
2024-06-06 00:00:00,66349.0,Avión 1,MEDICION DE CARGA POR VARILLA,0
2024-06-06 00:00:00,66356.0,Avión 1,MEDICION DE CARGA POR VARILLA,0
2024-06-10 00:00:00,66571.0,Avión 10,MEDICION DE CARGA POR VARILLA,0
2024-06-10 00:00:00,66587.0,Avión 10,MEDICION DE CARGA POR VARILLA,0
2024-06-11 00:00:00,66671.0,Avión 1,MEDICION DE CARGA POR VARILLA,0
2024-06-12 00:00:00,66724.0,Avión 1,MEDICION DE CARGA POR VARILLA,0
2024-06-14 00:00:00,66884.0,Avión 1,MEDICION DE CARGA POR VARILLA,0
2024-06-14 00:00:00,66885.0,Avión 10,MEDICION DE CARGA POR VARILLA,0
2024-06-15 00:00:00,66937.0,Avión 10,MEDICION DE CARGA POR VARILLA,0
2024-06-19 00:00:00,67160.0,Avión 10,MEDICION DE CARGA POR VARILLA,0
2024-06-19 00:00:00,67189.0,Avión 10,MEDICION DE CARGA POR VARILLA,0
2024-06-21 00:00:00,67288.0,Avión 10,MEDICION DE CARGA POR VARILLA,0
2024-06-21 00:00:00,67297.0,Avión 10,MEDICION DE CARGA POR VARILLA,0
2024-06-14 00:00:00,66874.0,Avión 10,MEDICION DE CARGA POR VARILLA 2.0,0
2024-06-28 00:00:00,67722.0,Avión 1,MEDICION DE CARGA POR VARILLA 2.0,0
2024-06-23 00:00:00,67434.0,Avión 10,MEDICION DE CARGA POR VARILLA 2.1,0
2024-06-28 00:00:00,67756.0,Avión 1,MEDICION DE CARGA POR VARILLA 2.2,0
2024-06-04 00:00:00,66219.0,Avión 1,MEDICION DE CARGA POR VARILLA 2.3,0
2024-06-13 00:00:00,66801.0,Avión 1,MEDICION DE CARGA POR VARILLA 2.5,0
2024-06-15 00:00:00,66943.0,Avión 1,MEDICION DE CARGA POR VARILLA 2.5,0
2024-03-30 00:00:00,62747.0,Avión 10,MEDICION DE CARGA POR VARILLA POR LIMITACION,0
2023-12-25 00:00:00,58151.0,Avión 38,MEDICION DE CARGA POR VARILLA POR LIMITACIÓN,0
2024-06-17 00:00:00,67047.0,Avión 1,MEDICIÓN DE CARGA POR VARILLAS 2.2,0
2024-02-19 00:00:00,60830.0,Avión 43,MEDICION DE CORTINA ADM,0
2024-04-19 00:00:00,63752.0,Avión 39,MEDICION DE FORROS,0
2024-02-18 00:00:00,60778.0,Avión 38,MEDICION POR CARGA DE VARILLA,0
2023-05-18 00:00:00,46591.0,Avión 21,MEDICION POR VARILLA,0
2023-06-12 00:00:00,47824.0,Avión 21,MEDICION POR VARILLA,0
2023-06-15 00:00:00,48020.0,Avión 21,MEDICION POR VARILLA,0
2023-06-17 00:00:00,48104.0,Avión 21,MEDICION POR VARILLA,0
2024-01-24 00:00:00,59622.0,Avión 38,MEDICION POR VARILLA,0
2024-01-25 00:00:00,59664.0,Avión 38,MEDICION POR VARILLA,0
2024-02-16 00:00:00,60660.0,Avión 38,MEDICION POR VARILLA,0
2024-03-12 00:00:00,61926.0,Avión 10,MEDICION POR VARILLA,0
2024-05-28 00:00:00,65802.0,Avión 1,MEDICION POR VARILLA,0
2024-06-08 00:00:00,66455.0,Avión 1,MEDICION POR VARILLA,0
2024-06-22 00:00:00,67367.0,Avión 1,MEDICION POR VARILLA,0
2024-06-14 00:00:00,66857.0,Avión 1,MEDICION POR VARILLA,0
2024-04-13 00:00:00,63478.0,Avión 10,MEDICION POR VARILLA 2.0,0
2024-04-10 00:00:00,63338.0,Avión 10,MEDICION POR VARILLA 2.700KG,0
2023-12-15 00:00:00,57630.0,Avión 38,MEDICION POR VARILLA DEBIDO A LIMITACION,0
2024-04-01 00:00:00,62829.0,Avión 10,MEDICION POR VARILLA POR LIMITACION,0
2024-06-18 00:00:00,67100.0,Avión 1,MEDICIÓN POR VARILLAS 2.1,0
2022-10-21 00:00:00,36738.0,Avión 21,MEDICION VARILLAS,0
2019-04-07 00:00:00,1406.0,Avión 13,MEGAFONO,0
2023-11-19 00:00:00,56357.0,Avión 22,MEGAFONO,0
2024-02-21 00:00:00,60916.0,Avión 4,MEGAFONO,0
2024-07-07 00:00:00,68265.0,Avión 25,MEGAFONO DE LA TCP EN MAL ESTADO,0
2023-09-22 00:00:00,53431.0,Avión 21,MEGÁFONO FUERA DE FECHA,0
2024-04-16 00:00:00,63614.0,Avión 10,MEGAFONO INOP,0
2023-07-09 00:00:00,49272.0,Avión 11,MEGAFONO INOPERATIVO,0
2023-07-14 00:00:00,49560.0,Avión 32,MEGAFONO SIN BATERIA,0
2024-02-27 00:00:00,61218.0,Avión 1,MEGAFONO SIN FECHA,0
2023-06-30 00:00:00,48793.0,Avión 18,MEGAFONO TCP,0
2023-12-27 00:00:00,58255.0,Avión 20,MEGAFONO TCP,0
2023-11-19 00:00:00,56348.0,Avión 22,MEGAFONO TCP 1 INOP,0
2019-12-10 00:00:00,6075.0,Avión 31,MEGAFONO TCP NO FUNCIONA,0
2023-11-21 00:00:00,56437.0,Avión 1,MEGAFONO TCP ROTO,0
2023-07-10 00:00:00,49328.0,Avión 23,MEGAFONO TCP2 NO FUNCIONA,0
2023-11-27 00:00:00,56757.0,Avión 34,MEGAFONO TCP2 Y DOGHOUSE NO CIERRA,0
2023-07-28 00:00:00,50327.0,Avión 12,MEGÁFONO TRASERO,0
2023-11-03 00:00:00,55570.0,Avión 28,MEGAFONO TRASERO INOP,0
2023-10-17 00:00:00,54740.0,Avión 6,MEK,0
2023-09-06 00:00:00,52535.0,Avión 15,MEK ABIERTO,0
2023-07-02 00:00:00,48883.0,Avión 6,MEK DESPRECINTADO,0
2023-10-20 00:00:00,54909.0,Avión 32,MEK DESPRECINTADO,0
2023-10-27 00:00:00,55252.0,Avión 24,MEK DESPRECINTADO,0
2023-12-20 00:00:00,57878.0,Avión 12,MEK DESPRECINTADO,0
2023-12-28 00:00:00,58307.0,Avión 24,MEK DESPRECINTADO,0
2024-01-08 00:00:00,58799.0,Avión 24,MEK DESPRECINTADO,0
2024-01-15 00:00:00,59114.0,Avión 44,MEK DESPRECINTADO,0
2024-01-17 00:00:00,59229.0,Avión 45,MEK DESPRECINTADO,0
2024-02-14 00:00:00,60583.0,Avión 32,MEK DESPRECINTADO,0
2024-03-24 00:00:00,62476.0,Avión 45,MEK DESPRECINTADO,0
2024-03-27 00:00:00,62623.0,Avión 24,MEK DESPRECINTADO,0
2022-10-28 00:00:00,37045.0,Avión 15,MEK UNSEALED,0
2019-03-06 00:00:00,933.0,Avión 2,MEL 21-50-1  00851822,0
2023-12-02 00:00:00,56966.0,Avión 25,MEL 24-30-1 A,0
2019-03-14 00:00:00,1067.0,Avión 19,MEL 31-60-1  00835331,0
2023-09-12 00:00:00,52804.0,Avión 22,MEL A - DC GEN 1 INOP,0
2024-01-31 00:00:00,59941.0,Avión 28,MEL A START B  INSP PACO REYES,0
2023-12-26 00:00:00,58174.0,Avión 1,MEL A T2CAS,0
2023-06-28 00:00:00,48703.0,Avión 1,MEL C,0
2023-08-05 00:00:00,50786.0,Avión 14,MEL C,0
2023-08-27 00:00:00,51991.0,Avión 18,MEL C EFB MOUNTING,0
2023-12-26 00:00:00,58176.0,Avión 38,MEL C FUEL UNBALANCE,0
2023-11-28 00:00:00,56804.0,Avión 11,MEL C PROP BRAKE,0
2023-09-30 00:00:00,53838.0,Avión 7,MEL C3MO600LDLC,0
2023-09-27 00:00:00,53643.0,Avión 34,MEL ERRONEA,0
2022-05-16 00:00:00,29161.0,Avión 23,MEMO PANEL PROP BRK MEDIUM LIGHT US,0
2023-07-17 00:00:00,49727.0,Avión 10,MENSAJE AVIONIC,0
2024-03-06 00:00:00,61645.0,Avión 15,MENSAJE EXPUREO  REEMPLAZO DE FAK,0
2023-12-03 00:00:00,57035.0,Avión 12,MESA 7F INOP,0
2023-09-28 00:00:00,53721.0,Avión 7,MESA 9 D Y C INOP,0
2024-02-17 00:00:00,60728.0,Avión 35,MESA 10C NO ABRE  ATL,0
2023-07-28 00:00:00,50336.0,Avión 19,MESA 14D,0
2023-06-17 00:00:00,48102.0,Avión 13,MESA 14D ROTA,0
2024-01-31 00:00:00,59937.0,Avión 24,MESA 19 A INOP,0
2024-04-22 00:00:00,63901.0,Avión 12,MESA 20 D INOP,0
2023-08-21 00:00:00,51695.0,Avión 32,MESA 29F ROTA,0
2024-05-01 00:00:00,64364.0,Avión 18,MESA ASIENTO PASAJE Y RACK NO CIERRA BIEN,0
2024-07-15 00:00:00,68706.0,Avión 36,MESA DEL GALLEY,0
2023-07-31 00:00:00,50472.0,Avión 36,MESA DEL GALLEY TRASERO ROTA,0
2023-07-15 00:00:00,49643.0,Avión 24,MESA DELANTERA ROTA,0
2024-05-18 00:00:00,65288.0,Avión 41,MESA DESCOLGADA,0
2023-07-13 00:00:00,49517.0,Avión 10,MESA GALLEY TRASERO PATA SUELTA,0
2023-08-01 00:00:00,50567.0,Avión 37,MESA NO SE PUEDE BLOQUEAR,0
2024-06-27 00:00:00,67658.0,Avión 17,MESA ROTA,0
2023-08-26 00:00:00,51967.0,Avión 19,MESA ROTA BODEGA TRASERA,0
2023-08-29 00:00:00,52116.0,Avión 20,MESA SOBRECARGO ROTA,0
2024-05-03 00:00:00,64474.0,Avión 45,MESILLA 16A INOPERATIVA,0
2024-02-19 00:00:00,60815.0,Avión 22,MESILLA GALLEY  DIFS,0
2023-08-24 00:00:00,51852.0,Avión 23,MESILLA ROTA,0
2024-07-21 00:00:00,69056.0,Avión 7,MESILLA ROTA DE ASIENTO,0
2024-02-29 00:00:00,61330.0,Avión 40,MESILLA TRASPORTIN SUELTA,0
2023-08-07 00:00:00,50885.0,Avión 24,MESITA 1C INOP,0
2023-09-12 00:00:00,52827.0,Avión 15,MESITA 1D INOP,0
2024-01-21 00:00:00,59431.0,Avión 17,MESITA 2F INOP  INFO PROCEDIM SPC,0
2024-02-10 00:00:00,60402.0,Avión 46,MESITA 5F US,0
2024-04-14 00:00:00,63550.0,Avión 39,MESITA 9A INOP,0
2023-11-14 00:00:00,56118.0,Avión 7,MESITA 19C INOP,0
2024-04-08 00:00:00,63218.0,Avión 35,MESITA 19F INOP,0
2024-01-30 00:00:00,59889.0,Avión 6,MESITA 20 C  INOP,0
2023-12-02 00:00:00,56969.0,Avión 31,MESITA 20A INOP,0
2023-10-22 00:00:00,54993.0,Avión 24,MESITA 23F INOP,0
2023-08-29 00:00:00,52141.0,Avión 15,MESITA 28A INOP,0
2023-10-29 00:00:00,55341.0,Avión 32,MESITA 34A INOP,0
2023-10-06 00:00:00,55379.0,Avión 24,MESITA 34C INOP,0
2024-03-15 00:00:00,62075.0,Avión 7,MESITA ASIENTO 7D EN MAL ESTADO,0
2023-11-14 00:00:00,56112.0,Avión 7,MESITA ASIENTO 19C INOP,0
2023-05-12 00:00:00,46298.0,Avión 11,MESITA ASIENTO 20A INOP.,0
2023-12-13 00:00:00,57522.0,Avión 13,MESITA DE PASAJE NO CIERRA,0
2024-03-07 00:00:00,61666.0,Avión 38,MESITA GALLEY SUELTA,0
2023-12-01 00:00:00,56938.0,Avión 11,MESITA INOP,0
2024-02-28 00:00:00,61262.0,Avión 20,MESITA PASAJERO ROTA,0
2023-06-12 00:00:00,47825.0,Avión 16,MESITA ROTA,0
2024-05-09 00:00:00,64778.0,Avión 14,MESITA ROTA,0
2024-05-29 00:00:00,65891.0,Avión 15,MESITA ROTA,0
2019-09-22 00:00:00,4555.0,Avión 4,MESITA SUELTA,0
2023-07-23 00:00:00,50063.0,Avión 10,MESITA TORNILLOS SUELTOS,0
2023-10-22 00:00:00,54990.0,Avión 24,MESITAAC OUTLET INOP,0
2024-04-03 00:00:00,62935.0,Avión 32,MESITAS INOPERATIVAS 17A 17D 19C 21C 23A 24A 27C,0
2022-04-02 00:00:00,27381.0,Avión 28,METAL TUBE ON THE DOOR 2L IS FOLDED,0
2021-06-10 00:00:00,15112.0,Avión 23,MFC FAULT,0
2023-07-22 00:00:00,50019.0,Avión 32,MFD 1 FAULT,0
2021-11-16 00:00:00,21765.0,Avión 32,MFD FAULT,0
2024-06-27 00:00:00,67647.0,Avión 11,MICRO CM1 INOP,0
2023-06-28 00:00:00,48718.0,Avión 1,MICRO CM1 NO FUNCIONA,0
2023-09-19 00:00:00,53224.0,Avión 13,MICRO CM2 US Y PIEZA SUELTA DE VENTANA,0
2020-09-06 00:00:00,10026.0,Avión 7,MIFL-060920,0
2020-09-24 00:00:00,10363.0,Avión 7,MIFL-210920,0
2023-07-27 00:00:00,50250.0,Avión 31,MINOR,0
2023-08-03 00:00:00,50665.0,Avión 16,MINOR,0
2023-08-22 00:00:00,51737.0,Avión 23,MINOR,0
2023-08-30 00:00:00,52169.0,Avión 1,MINOR,0
2023-09-01 00:00:00,52279.0,Avión 34,MINOR,0
2023-09-03 00:00:00,52375.0,Avión 28,MINOR,0
2023-09-17 00:00:00,53134.0,Avión 31,MINOR,0
2023-10-06 00:00:00,54156.0,Avión 7,MINOR,0
2023-10-08 00:00:00,54245.0,Avión 10,MINOR,0
2023-10-08 00:00:00,54249.0,Avión 14,MINOR,0
2023-10-19 00:00:00,54848.0,Avión 35,MINOR,0
2023-06-30 00:00:00,48808.0,Avión 36,MINOR  AOM,0
2023-08-17 00:00:00,51461.0,Avión 14,MINOR  MAYOR,0
2023-07-16 00:00:00,49678.0,Avión 17,MINOR INSPECTION,0
2023-11-11 00:00:00,55976.0,Avión 38,MINOR INSPECTION,0
2023-07-28 00:00:00,50311.0,Avión 35,MINOR INSPECTION,0
2023-10-18 00:00:00,54786.0,Avión 25,MINOR INSPECTION,0
2022-06-11 00:00:00,30207.0,Avión 8,MINOR INSPECTION,0
2023-08-15 00:00:00,51357.0,Avión 37,MINORMAYOR,0
